Time,bedtime,waketime,inBed,awake,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7
2021-01-05T21:59:59+09:00,2021-01-05 04:31:00,2021-01-05 09:57:00,05:26:00,00:00:00,05:26:00,05:26:00,100.0,100.0,04:27:12,04:27:12,02:13:22,02:13:22,64.2,64.2,89.3,93.4,60.0,60.0,46,46
2021-01-06T21:59:59+09:00,2021-01-06 02:58:00,2021-01-06 13:02:00,10:04:00,02:31:00,07:33:00,06:29:30,75.0,87.5,06:01:45,05:14:28,03:23:04,02:48:13,70.4,67.3,96.5,94.4,74.0,67.0,38,42
2021-01-07T21:59:59+09:00,2021-01-07 02:00:00,2021-01-07 09:44:00,07:44:00,00:00:00,07:44:00,06:54:20,100.0,91.7,06:42:36,05:43:51,03:44:31,03:06:59,70.7,68.4,91.5,93.7,65.0,66.3,48,44
2021-01-08T21:59:59+09:00,2021-01-08 01:40:00,2021-01-08 09:26:00,07:46:00,00:00:00,07:46:00,07:07:15,100.0,93.8,07:14:44,06:06:34,04:55:08,03:34:01,68.7,68.5,96.5,94.3,70.0,67.2,34,42
2021-01-09T21:59:59+09:00,2021-01-09 03:30:00,2021-01-09 07:31:00,04:01:00,00:00:00,04:01:00,06:30:00,100.0,95.0,03:54:43,05:40:12,02:45:41,03:24:21,72.4,69.3,95.1,94.4,68.0,67.4,22,38
2021-01-10T21:59:59+09:00,2021-01-10 02:16:00,2021-01-10 12:47:00,10:31:00,01:19:00,09:12:00,06:57:00,87.5,93.7,07:39:05,06:00:01,03:04:00,03:20:57,76.4,70.5,,,73.0,68.3,49,40
2021-01-11T21:59:59+09:00,2021-01-11 00:00:00,2021-01-11 17:15:00,17:15:00,00:00:00,17:15:00,08:25:17,100.0,94.6,,,,,,,101.9,95.5,88.0,71.1,13,36
2021-01-12T21:59:59+09:00,2021-01-12 04:18:00,2021-01-12 09:48:00,05:30:00,00:00:00,05:30:00,08:25:51,100.0,94.6,04:42:22,05:48:55,01:45:00,03:07:15,70.3,70.4,91.0,94.5,67.0,72.1,35,34
2021-01-13T21:59:59+09:00,2021-01-13 02:28:00,2021-01-13 12:45:00,10:17:00,04:11:00,06:06:00,08:13:25,59.3,92.4,05:43:10,05:59:46,03:33:30,03:18:42,70.5,71.3,89.1,94.5,60.0,70.1,97,43
2021-01-14T21:59:59+09:00,2021-01-14 03:00:00,2021-01-14 10:20:00,07:20:00,00:06:00,07:14:00,08:09:08,98.6,92.2,06:28:29,06:03:36,03:37:00,03:20:41,66.9,70.8,90.6,93.7,65.0,70.1,50,43
2021-01-15T21:59:59+09:00,2021-01-15 02:01:00,2021-01-15 09:10:00,07:09:00,00:00:00,07:09:00,08:03:51,100.0,92.2,06:04:03,05:58:05,03:03:51,03:14:52,72.8,71.1,93.3,93.9,67.0,69.7,81,50
2021-01-16T21:59:59+09:00,2021-01-16 02:54:00,2021-01-16 10:16:00,07:22:00,00:00:00,07:22:00,08:32:34,100.0,92.2,06:32:45,05:52:05,03:33:23,03:03:12,72.7,71.7,90.6,93.1,65.0,69.3,62,55
2021-01-17T21:59:59+09:00,2021-01-17 03:14:00,2021-01-17 11:31:00,08:17:00,00:00:00,08:17:00,08:24:42,100.0,94.0,07:01:36,06:18:47,03:00:44,03:05:21,73.9,71.9,91.4,92.6,69.0,68.7,103,63
2021-01-18T21:59:59+09:00,2021-01-18 02:16:00,2021-01-18 09:52:00,07:36:00,00:11:00,07:25:00,07:00:25,97.6,93.6,06:11:55,06:06:20,02:54:49,03:04:02,72.7,71.4,98.6,92.1,80.0,67.6,45,68
2021-01-19T21:59:59+09:00,2021-01-19 02:46:00,2021-01-19 09:02:00,06:16:00,00:00:00,06:16:00,07:07:00,100.0,93.6,05:01:03,06:09:00,02:00:19,03:06:13,75.0,72.1,93.9,92.5,75.0,68.7,40,68
2021-01-20T21:59:59+09:00,2021-01-20 01:48:00,2021-01-20 08:09:00,06:21:00,00:01:00,06:20:00,07:09:00,99.7,99.4,05:36:36,06:08:04,03:34:47,03:06:24,77.2,73.0,95.4,93.4,72.0,70.4,31,59
2021-01-21T21:59:59+09:00,2021-01-21 03:24:00,2021-01-21 08:55:00,05:31:00,00:00:00,05:31:00,06:54:17,100.0,99.6,05:08:15,05:56:36,02:53:23,03:00:10,79.6,74.8,96.5,94.3,80.0,72.6,34,56
2021-01-22T21:59:59+09:00,2021-01-22 01:39:00,2021-01-22 09:00:00,07:21:00,00:01:00,07:20:00,06:55:51,99.8,99.6,06:31:11,06:00:28,03:40:00,03:05:20,75.5,75.2,98.6,95.0,71.0,73.1,26,49
2021-01-23T21:59:59+09:00,2021-01-23 02:08:00,2021-01-23 08:46:00,06:38:00,00:00:00,06:38:00,06:49:34,100.0,99.6,06:07:49,05:56:55,04:04:55,03:09:51,77.4,75.9,98.6,96.1,72.0,74.1,33,44
2021-01-24T21:59:59+09:00,2021-01-24 02:15:00,2021-01-24 09:44:00,07:29:00,00:00:00,07:29:00,06:42:42,100.0,99.6,05:54:27,05:47:19,02:29:40,03:05:24,75.8,76.2,95.6,96.7,70.0,74.3,30,34
2021-01-25T21:59:59+09:00,2021-01-25 01:09:00,2021-01-25 08:51:00,07:42:00,00:00:00,07:42:00,06:45:08,100.0,99.9,06:41:37,05:51:34,03:04:48,03:06:50,80.8,77.3,96.9,96.5,72.0,73.1,53,35
2021-01-26T21:59:59+09:00,2021-01-26 02:27:00,2021-01-26 08:53:00,06:26:00,00:00:00,06:26:00,06:46:34,100.0,99.9,05:41:27,05:57:20,03:05:17,03:16:07,78.5,77.8,94.3,96.5,71.0,72.6,40,35
2021-01-27T21:59:59+09:00,2021-01-27 01:17:00,2021-01-27 08:35:00,07:18:00,00:14:00,07:04:00,06:52:51,96.8,99.5,05:51:37,05:59:29,02:46:34,03:09:13,77.7,77.9,97.1,96.8,75.0,73.0,65,40
2021-01-28T21:59:59+09:00,2021-01-28 02:57:00,2021-01-28 09:03:00,06:06:00,00:10:00,05:56:00,06:56:25,97.3,99.1,05:13:33,06:00:15,03:05:44,03:10:59,80.7,78.1,97.2,96.9,75.0,72.3,51,43
2021-01-29T21:59:59+09:00,2021-01-29 03:00:00,2021-01-29 08:40:00,05:40:00,00:00:00,05:40:00,06:42:08,100.0,99.2,04:35:15,05:43:41,02:03:38,02:57:13,79.3,78.6,99.3,97.0,73.0,72.6,33,44
2021-01-30T21:59:59+09:00,2021-01-30 03:43:00,2021-01-30 08:54:00,06:32:00,00:17:00,06:15:00,06:38:51,94.5,98.4,05:25:45,05:37:40,02:59:24,02:47:52,78.8,78.8,90.2,95.8,79.0,73.6,37,44
2021-01-31T21:59:59+09:00,2021-01-31 03:00:00,2021-01-31 09:28:00,06:28:00,00:00:00,06:28:00,06:30:08,100.0,98.4,05:32:16,05:34:30,02:59:05,02:52:04,74.2,78.6,88.8,94.8,78.0,74.7,24,43
2021-02-01T21:59:59+09:00,2021-02-01 01:15:00,2021-02-01 10:59:00,09:44:00,01:45:00,07:59:00,06:32:34,82.0,95.8,06:46:21,05:35:11,03:14:36,02:53:28,72.1,77.3,89.5,93.8,89.0,77.1,33,41
2021-02-02T21:59:59+09:00,2021-02-02 01:34:00,2021-02-02 08:45:00,07:11:00,00:00:00,07:11:00,06:39:00,100.0,95.8,05:59:43,05:37:47,02:28:37,02:48:14,71.6,76.3,88.0,92.9,68.0,76.7,53,42
2021-02-03T21:59:59+09:00,2021-02-03 01:47:00,2021-02-03 08:29:00,06:42:00,00:05:00,06:37:00,06:35:08,98.8,96.1,05:11:15,05:32:01,02:32:42,02:46:15,73.1,75.7,87.7,91.6,69.0,75.9,27,37
2021-02-04T21:59:59+09:00,2021-02-04 00:45:00,2021-02-04 09:22:00,08:37:00,00:00:00,08:37:00,06:58:08,100.0,96.5,07:27:07,05:51:06,03:02:28,02:45:47,72.1,74.5,83.6,89.6,69.0,75.0,39,35
2021-02-05T21:59:59+09:00,2021-02-05 05:01:00,2021-02-05 09:34:00,04:33:00,00:00:00,04:33:00,06:48:34,100.0,96.5,03:47:33,05:44:17,01:46:10,02:43:17,73.3,73.6,91.0,88.4,67.0,74.1,67,40
2021-02-06T21:59:59+09:00,2021-02-06 02:48:00,2021-02-06 09:03:00,06:15:00,00:00:00,06:15:00,06:48:34,100.0,97.3,05:08:36,05:41:50,01:45:00,02:32:39,73.8,72.9,97.0,89.4,71.0,73.0,40,40
2021-02-07T21:59:59+09:00,2021-02-07 02:16:00,2021-02-07 07:45:00,07:29:00,00:02:00,07:27:00,06:57:00,99.4,97.2,06:25:41,05:49:28,04:38:34,02:46:52,77.3,73.3,95.6,90.3,71.0,72.0,54,45
2021-02-08T21:59:59+09:00,2021-02-08 01:53:00,2021-02-08 08:31:00,06:38:00,00:01:00,06:37:00,06:45:17,99.7,99.7,05:59:54,05:42:50,03:26:26,02:48:33,71.6,73.3,89.2,90.3,67.4,68.9,41,46
2021-02-09T21:59:59+09:00,2021-02-09 04:51:00,2021-02-09 09:24:00,04:33:00,00:00:00,04:33:00,06:22:42,100.0,99.7,03:56:01,05:25:10,01:20:18,02:38:48,80.8,74.6,,,77.0,70.2,55,46
2021-02-10T21:59:59+09:00,2021-02-10 00:00:00,2021-02-10 13:00:00,13:00:00,01:00:00,12:00:00,07:08:51,92.3,98.8,,,,,,,96.1,91.4,95.0,73.9,25,46
2021-02-11T21:59:59+09:00,2021-02-11 01:00:00,2021-02-11 11:00:00,10:00:00,00:00:00,10:00:00,07:20:42,100.0,98.8,08:36:33,05:54:29,04:45:00,02:57:42,74.5,74.8,101.3,93.4,70.0,74.1,51,47
2021-02-12T21:59:59+09:00,2021-02-12 03:02:00,2021-02-12 10:09:00,07:07:00,00:00:00,07:07:00,07:42:42,100.0,98.8,05:40:03,05:39:12,02:32:30,02:53:25,72.5,74.8,89.2,94.2,72.0,74.8,59,46
2021-02-13T21:59:59+09:00,2021-02-13 01:55:00,2021-02-13 10:49:00,08:54:00,00:08:00,08:46:00,08:04:17,98.5,98.6,07:29:16,06:10:52,03:21:07,03:06:59,72.9,74.8,98.9,95.3,75.0,75.3,53,48
2021-02-14T21:59:59+09:00,2021-02-14 02:21:00,2021-02-14 08:01:00,05:40:00,00:00:00,05:40:00,07:49:00,100.0,98.7,05:10:46,06:11:11,02:34:33,03:14:04,75.1,75.0,90.7,94.4,70.0,75.2,40,46
2021-02-15T21:59:59+09:00,2021-02-15 02:29:00,2021-02-15 09:51:00,07:22:00,01:14:00,06:08:00,07:44:51,83.3,96.3,04:38:11,05:55:49,01:57:46,02:51:05,78.3,75.1,99.1,94.9,74.0,76.1,31,45
2021-02-16T21:59:59+09:00,2021-02-16 02:52:00,2021-02-16 09:10:00,06:18:00,00:00:00,06:18:00,07:59:51,100.0,96.3,05:29:48,05:51:31,02:53:15,02:46:21,77.9,76.0,97.8,96.1,71.4,75.3,62,46
2021-02-17T21:59:59+09:00,2021-02-17 03:25:00,2021-02-17 09:44:00,06:19:00,00:04:00,06:15:00,07:10:34,98.9,97.2,05:04:28,06:01:18,02:51:52,02:59:26,78.5,75.7,95.0,96.0,75.0,72.5,78,53
2021-02-18T21:59:59+09:00,2021-02-18 02:03:00,2021-02-18 13:41:00,11:38:00,03:43:00,07:55:00,06:52:42,68.1,92.7,06:14:56,05:41:04,02:17:54,02:38:25,82.9,76.9,101.1,96.0,92.0,75.6,45,53
2021-02-19T21:59:59+09:00,2021-02-19 04:55:00,2021-02-19 09:03:00,04:08:00,00:20:00,03:48:00,06:24:17,91.9,91.5,02:55:03,05:17:30,01:11:15,02:26:48,81.5,78.2,98.0,97.2,78.0,76.5,31,49
2021-02-20T21:59:59+09:00,2021-02-20 04:50:00,2021-02-20 10:50:00,06:00:00,00:00:00,06:00:00,06:00:34,100.0,91.7,05:22:22,04:59:22,02:52:10,02:22:40,80.6,79.3,98.7,97.2,73.0,76.2,47,48
2021-02-21T21:59:59+09:00,2021-02-21 03:51:00,2021-02-21 12:11:00,08:20:00,00:00:00,08:20:00,06:23:25,100.0,91.7,07:03:18,05:15:26,03:38:45,02:31:51,81.0,80.1,99.7,98.5,74.0,76.8,33,47
2021-02-22T21:59:59+09:00,2021-02-22 03:40:00,2021-02-22 09:26:00,05:46:00,00:00:00,05:46:00,06:20:17,100.0,94.1,05:02:15,05:18:53,02:37:16,02:37:29,80.5,80.4,98.8,98.4,71.0,76.3,22,45
2021-02-23T21:59:59+09:00,2021-02-23 02:01:00,2021-02-23 09:21:00,07:20:00,00:15:00,07:05:00,06:27:00,96.6,93.6,05:26:47,05:18:27,02:31:47,02:34:25,80.2,80.7,92.4,97.7,79.0,77.4,34,41
2021-02-24T21:59:59+09:00,2021-02-24 05:19:00,2021-02-24 11:47:00,06:28:00,00:00:00,06:28:00,06:28:51,100.0,93.8,05:38:24,05:23:18,02:35:12,02:32:02,77.9,80.7,,,72.0,77.0,39,36
2021-02-26T21:59:59+09:00,2021-02-26 03:03:00,2021-02-26 09:36:00,06:33:00,00:00:00,06:33:00,06:17:08,100.0,98.4,05:10:11,05:14:03,01:30:42,02:25:18,78.5,80.0,92.0,97.3,71.0,74.0,35,34
2021-02-27T21:59:59+09:00,2021-02-27 03:01:00,2021-02-27 10:46:00,07:45:00,00:06:00,07:39:00,06:50:08,98.7,99.3,07:08:40,05:50:17,04:04:48,02:50:05,75.0,79.1,94.5,96.8,71.0,73.0,45,36
2021-02-28T21:59:59+09:00,2021-02-28 02:45:00,2021-02-28 08:35:00,05:50:00,00:01:00,05:49:00,06:48:34,99.7,99.3,04:42:57,05:44:39,02:54:30,02:50:25,76.2,78.5,92.2,95.9,72.0,72.9,33,35
2021-03-01T21:59:59+09:00,2021-03-01 02:30:00,2021-03-01 10:47:00,08:17:00,00:30:00,07:47:00,06:43:51,94.0,98.4,07:01:28,05:44:23,04:01:02,02:53:36,74.5,77.5,90.4,94.6,75.0,73.0,33,35
2021-03-02T21:59:59+09:00,2021-03-02 02:05:00,2021-03-02 09:02:00,06:57:00,00:13:00,06:44:00,06:52:08,96.9,98.0,05:56:59,05:52:12,03:22:00,03:00:00,68.9,75.9,90.7,93.4,66.0,72.3,60,40
2021-03-03T21:59:59+09:00,2021-03-03 00:30:00,2021-03-03 07:38:00,07:08:00,00:01:00,07:07:00,06:52:25,99.8,98.4,05:54:52,05:56:13,03:09:47,03:05:25,74.2,75.0,96.2,94.0,69.0,70.9,43,41
2021-03-04T21:59:59+09:00,2021-03-04 02:00:00,2021-03-04 09:00:00,07:00:00,00:02:00,06:58:00,06:56:42,99.5,98.4,05:48:09,05:57:36,03:29:00,03:13:07,76.9,74.9,93.2,92.8,68.0,70.3,57,44
2021-03-05T21:59:59+09:00,2021-03-05 03:38:00,2021-03-05 11:18:00,07:40:00,00:07:00,07:33:00,07:05:17,98.5,98.1,06:45:05,06:11:10,03:38:41,03:31:24,74.2,74.3,90.0,92.5,74.0,70.7,55,47
2021-03-06T21:59:59+09:00,2021-03-06 04:50:00,2021-03-06 11:18:00,06:28:00,00:08:00,06:20:00,06:54:00,97.9,98.0,05:58:03,06:01:05,03:41:40,03:28:05,72.9,74.0,91.9,92.1,66.0,70.0,55,48
2021-03-07T21:59:59+09:00,2021-03-07 02:16:00,2021-03-07 11:43:00,09:27:00,00:00:00,09:27:00,07:25:08,100.0,98.1,07:38:33,06:26:10,03:13:58,03:30:52,73.4,73.6,96.6,92.7,68.0,69.4,44,50
2021-03-08T21:59:59+09:00,2021-03-08 04:00:00,2021-03-08 08:42:00,05:31:00,00:05:00,05:26:00,07:05:00,98.2,98.7,04:35:53,06:05:22,02:36:43,03:18:49,75.4,73.7,94.6,93.3,71.0,68.9,46,52
2021-03-09T21:59:59+09:00,2021-03-09 02:15:00,2021-03-09 11:30:00,09:15:00,01:20:00,07:55:00,07:15:08,85.6,97.1,06:39:14,06:11:24,03:16:33,03:18:03,75.0,74.6,94.8,93.9,66.0,68.9,63,52
2021-03-10T21:59:59+09:00,2021-03-10 02:49:00,2021-03-10 09:55:00,07:06:00,00:05:00,07:01:00,07:14:17,98.8,96.9,05:29:29,06:07:47,02:09:32,03:09:26,74.2,74.6,82.6,91.9,67.0,68.6,74,56
2021-03-11T21:59:59+09:00,2021-03-11 00:00:00,2021-03-11 08:24:00,08:24:00,00:16:00,08:08:00,07:24:17,96.8,96.6,06:32:15,06:14:05,02:02:00,02:57:01,73.5,74.1,99.2,92.8,67.0,68.4,23,51
2021-03-12T21:59:59+09:00,2021-03-12 05:45:00,2021-03-12 10:10:00,04:25:00,00:00:00,04:25:00,06:57:25,100.0,96.8,03:19:42,05:44:44,01:02:21,02:34:41,69.5,73.4,91.0,92.9,75.0,68.6,51,51
2021-03-13T21:59:59+09:00,2021-03-13 01:24:00,2021-03-13 09:29:00,08:05:00,00:14:00,07:51:00,07:10:25,97.1,96.7,06:13:57,05:47:00,02:47:08,02:26:53,68.2,72.7,90.3,92.7,69.0,69.0,35,48
2021-03-14T21:59:59+09:00,2021-03-14 02:44:00,2021-03-14 10:51:00,08:07:00,00:08:00,07:59:00,06:57:51,98.4,96.4,06:30:27,05:37:17,03:20:52,02:27:52,69.3,72.2,94.4,92.4,72.0,69.6,34,47
2021-03-15T21:59:59+09:00,2021-03-15 00:30:00,2021-03-15 09:48:00,09:18:00,00:46:00,08:32:00,07:24:25,91.8,95.5,06:32:59,05:54:00,02:40:00,02:28:20,74.4,72.0,94.5,92.4,74.0,70.0,40,46
2021-03-16T21:59:59+09:00,2021-03-16 02:44:00,2021-03-16 10:01:00,07:17:00,00:19:00,06:58:00,07:16:17,95.7,96.9,05:31:30,05:44:20,02:34:49,02:22:23,71.6,71.5,96.0,92.6,67.0,70.1,39,42
2021-03-17T21:59:59+09:00,2021-03-17 04:11:00,2021-03-17 08:34:00,04:23:00,00:10:00,04:13:00,06:52:17,96.2,96.6,03:34:03,05:27:51,01:59:04,02:20:53,80.1,72.4,92.8,94.0,68.0,70.3,40,38
2021-03-18T21:59:59+09:00,2021-03-18 00:30:00,2021-03-18 09:02:00,08:32:00,00:17:00,08:15:00,06:53:17,96.7,96.5,07:04:10,05:32:24,03:52:02,02:36:36,71.7,72.1,93.2,93.2,74.0,71.3,38,40
2021-03-19T21:59:59+09:00,2021-03-19 02:00:00,2021-03-19 08:56:00,06:56:00,00:05:00,06:51:00,07:14:08,98.8,96.4,05:20:59,05:49:44,03:02:40,02:53:47,69.1,72.1,,,62.0,69.4,66,42
2021-03-22T21:59:59+09:00,2021-03-22 00:56:00,2021-03-22 09:19:00,08:23:00,00:46:00,07:37:00,07:12:08,90.9,95.5,06:13:35,05:49:40,03:33:16,03:00:23,78.5,73.6,97.8,95.4,71.0,69.7,42,43
2021-03-23T21:59:59+09:00,2021-03-23 05:14:00,2021-03-23 11:57:00,08:41:59,00:40:00,08:01:59,07:12:34,90.1,94.3,06:25:03,05:48:54,01:18:00,02:42:50,90.7,76.6,99.9,96.2,86.0,71.7,21,41
2021-03-24T21:59:59+09:00,2021-03-24 00:15:00,2021-03-24 09:15:00,09:00:00,00:50:00,08:10:00,07:09:25,90.7,94.1,04:57:51,05:35:19,02:38:04,02:42:33,80.5,77.5,100.5,97.1,80.0,72.6,27,39
2021-03-25T21:59:59+09:00,2021-03-25 03:47:00,2021-03-25 08:15:00,04:28:00,00:02:00,04:26:00,06:47:42,99.3,94.7,04:04:10,05:22:50,02:04:08,02:38:10,80.9,78.8,98.8,97.5,70.0,73.0,70,43
2021-03-26T21:59:59+09:00,2021-03-26 01:15:00,2021-03-26 08:30:00,07:15:00,00:00:00,07:15:00,07:13:42,100.0,95.2,06:06:18,05:44:35,03:00:00,02:46:52,73.8,77.9,102.2,98.8,69.0,73.1,47,44
2021-03-27T21:59:59+09:00,2021-03-27 06:13:00,2021-03-27 10:01:00,03:48:00,00:00:00,03:48:00,06:35:34,100.0,95.7,03:12:03,05:11:25,01:54:00,02:30:01,80.5,79.2,94.0,98.9,77.0,73.6,64,48
2021-03-28T21:59:59+09:00,2021-03-28 01:15:00,2021-03-28 12:47:00,11:32:00,00:46:00,10:46:00,07:09:08,93.4,94.9,09:01:26,05:42:55,04:21:29,02:41:16,76.9,80.3,100.3,99.1,71.0,74.9,63,48
2021-03-29T21:59:59+09:00,2021-03-29 04:02:00,2021-03-29 11:50:00,07:48:00,02:30:00,05:18:00,06:49:17,67.9,91.6,04:03:40,05:24:21,,,100.0,83.3,103.8,99.9,94.0,78.1,25,45
2021-03-30T21:59:59+09:00,2021-03-30 02:45:00,2021-03-30 10:27:00,07:42:00,00:02:00,07:40:00,06:46:08,99.6,93.0,06:37:04,05:26:04,03:10:21,02:38:00,73.7,80.9,100.2,100.0,66.0,75.3,87,55
2021-03-31T21:59:59+09:00,2021-03-31 01:30:00,2021-03-31 09:09:00,07:39:00,01:34:00,06:05:00,06:28:17,79.5,91.4,04:49:56,05:24:57,02:32:05,02:48:35,78.9,80.7,97.6,99.6,71.0,74.0,30,55
2021-04-01T21:59:59+09:00,2021-04-01 07:14:00,2021-04-01 12:41:00,05:27:00,00:30:00,04:57:00,06:32:42,90.8,90.2,04:25:32,05:28:00,02:51:57,02:50:34,75.2,79.9,97.6,99.4,69.0,73.9,43,51
2021-04-02T21:59:59+09:00,2021-04-02 04:27:00,2021-04-02 08:01:00,06:18:00,00:00:00,06:18:00,06:24:34,100.0,90.2,05:26:58,05:22:23,03:01:10,02:58:43,73.3,79.8,94.2,98.2,40.0,69.7,44,51
2021-04-03T21:59:59+09:00,2021-04-03 03:15:00,2021-04-03 12:36:00,09:21:00,00:47:00,08:34:00,07:05:25,91.6,89.0,07:16:30,05:57:18,04:09:13,03:08:36,70.3,78.3,94.2,98.3,69.0,68.6,47,48
2021-04-04T21:59:59+09:00,2021-04-03 22:16:00,2021-04-04 09:45:00,11:29:00,01:25:00,10:04:00,06:59:25,87.7,88.2,08:10:03,05:49:57,03:21:20,03:21:05,70.7,77.4,92.8,97.2,66.0,67.9,39,45
2021-04-05T21:59:59+09:00,2021-04-05 02:45:00,2021-04-05 08:58:00,06:13:00,00:00:00,06:13:00,07:07:17,100.0,92.7,04:34:43,05:54:24,02:29:12,03:05:02,67.8,72.8,95.4,96.0,63.0,63.4,52,49
2021-04-06T21:59:59+09:00,2021-04-06 01:58:00,2021-04-06 08:31:00,06:33:00,00:22:00,06:11:00,06:54:34,94.4,92.0,05:04:33,05:41:11,02:25:10,02:58:35,71.1,72.5,90.0,94.5,67.0,63.6,33,41
2021-04-07T21:59:59+09:00,2021-04-07 01:12:00,2021-04-07 09:15:00,08:03:00,00:44:00,07:19:00,07:05:08,90.9,93.6,06:05:26,05:51:58,03:23:49,03:05:58,68.4,71.0,91.1,93.6,64.0,62.6,144,57
2021-04-08T21:59:59+09:00,2021-04-08 01:22:00,2021-04-08 09:21:00,07:59:00,01:03:00,06:56:00,07:22:08,86.8,93.1,05:37:40,06:02:16,02:58:17,03:06:53,74.7,70.9,92.5,92.9,66.0,62.1,58,60
2021-04-09T21:59:59+09:00,2021-04-09 01:45:00,2021-04-09 08:55:00,07:10:00,00:16:00,06:54:00,07:27:17,96.3,92.5,05:56:13,06:06:27,03:11:05,03:08:18,70.3,70.5,82.4,91.2,67.0,66.0,64,62
2021-04-10T21:59:59+09:00,2021-04-10 02:15:00,2021-04-10 07:45:00,05:30:00,00:29:00,05:01:00,06:56:51,91.2,92.5,04:16:38,05:40:45,01:40:20,02:47:01,67.4,70.1,81.3,89.4,65.0,65.4,49,63
2021-04-11T21:59:59+09:00,2021-04-11 01:30:00,2021-04-11 09:22:00,07:52:00,00:08:00,07:44:00,06:36:51,98.3,94.0,06:14:34,05:24:15,02:40:00,02:41:07,67.0,69.5,89.5,88.9,69.0,65.9,34,62
2021-04-12T21:59:59+09:00,2021-04-12 04:15:00,2021-04-12 13:01:00,08:46:00,02:05:00,06:41:00,06:40:51,76.2,90.6,05:53:12,05:35:28,02:49:39,02:44:02,69.8,69.8,88.5,87.9,70.0,66.9,60,63
2021-04-13T21:59:59+09:00,2021-04-13 01:19:00,2021-04-13 09:00:00,07:41:00,00:30:00,07:11:00,06:49:25,93.5,90.5,05:55:59,05:42:49,02:55:36,02:48:23,66.4,69.1,90.4,88.0,59.0,65.7,59,67
2021-04-14T21:59:59+09:00,2021-04-14 00:15:00,2021-04-14 05:00:00,05:30:00,03:45:00,01:45:00,06:01:42,21.1,80.5,01:46:30,05:05:49,01:00:00,02:27:51,73.5,69.9,129.7,93.5,71.8,66.8,84,58
