Time,bedtime,waketime,inBed,awake,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7
2022-02-23T21:59:59+09:00,2022-02-23 01:28:00,2022-02-23 08:00:00,06:32:00,00:00:00,06:32:00,07:05:17,100.0,98.1,05:50:27,06:00:19,03:00:55,02:46:51,68.7,72.1,81.7,83.6,58.0,69.2,57,49
2022-02-24T21:59:59+09:00,2022-02-24 01:59:00,2022-02-24 08:31:00,06:32:00,00:00:00,06:32:00,07:00:42,100.0,98.1,05:30:31,06:00:28,02:00:37,02:46:47,67.8,70.9,84.0,83.3,72.0,69.3,70,53
2022-02-25T21:59:59+09:00,2022-02-25 01:39:00,2022-02-25 08:27:00,06:48:00,00:06:00,06:42:00,06:51:34,98.5,97.9,05:31:33,05:50:59,02:34:37,02:36:39,71.8,71.0,81.6,82.9,71.0,68.3,40,53
2022-02-26T21:59:59+09:00,2022-02-26 02:20:00,2022-02-26 12:32:00,10:12:00,00:14:00,09:58:00,07:15:25,97.7,97.6,09:08:27,06:19:53,05:14:44,03:02:30,68.9,70.7,81.8,82.1,70.0,69.0,64,55
2022-02-27T21:59:59+09:00,2022-02-27 03:24:00,2022-02-27 12:00:00,08:36:00,00:00:00,08:36:00,07:25:08,100.0,97.6,06:51:01,06:20:06,01:31:04,02:38:57,74.6,71.1,89.8,83.0,68.0,68.7,50,57
2022-02-28T21:59:59+09:00,2022-02-28 03:38:00,2022-02-28 08:43:00,05:05:00,00:00:00,05:05:00,07:06:25,100.0,98.9,04:13:58,06:02:32,02:24:28,02:37:20,71.9,71.1,82.9,83.1,65.0,67.2,39,56
2022-03-01T21:59:59+09:00,2022-02-28 22:24:00,2022-03-01 09:36:00,11:12:00,00:15:00,10:57:00,07:46:00,97.8,99.1,09:10:37,06:36:39,04:25:56,03:01:45,71.4,70.7,91.1,84.7,66.0,67.1,60,54
2022-03-02T21:59:59+09:00,2022-03-02 02:15:00,2022-03-02 09:10:00,06:55:00,00:18:00,06:37:00,07:46:42,95.7,98.5,04:23:33,06:24:14,03:18:30,03:04:16,71.1,71.1,79.5,84.4,70.0,68.9,60,55
2022-03-03T21:59:59+09:00,2022-03-03 00:54:00,2022-03-03 08:04:00,07:10:00,00:18:00,06:52:00,07:49:34,95.8,97.9,05:24:05,06:23:19,02:17:20,03:06:39,69.6,71.3,83.0,84.2,62.0,67.4,86,57
2022-03-04T21:59:59+09:00,2022-03-04 01:11:00,2022-03-04 08:47:00,07:36:00,00:11:00,07:25:00,07:55:42,97.6,97.8,05:12:36,06:20:37,01:47:25,02:59:55,68.4,70.8,80.2,84.0,63.0,66.3,57,60
2022-03-05T21:59:59+09:00,2022-03-05 02:34:00,2022-03-05 10:14:00,07:40:00,00:00:00,07:40:00,07:36:00,100.0,98.1,05:58:12,05:53:26,01:01:20,02:23:43,71.0,71.1,78.0,83.5,58.0,64.6,70,60
2022-03-06T21:59:59+09:00,2022-03-06 03:19:00,2022-03-06 05:15:00,01:56:00,00:00:00,01:56:00,06:38:51,100.0,98.1,01:44:42,05:09:41,01:06:17,02:20:10,67.0,70.1,76.6,81.6,61.0,63.6,23,57
2022-03-07T21:59:59+09:00,2022-03-07 00:42:00,2022-03-07 08:31:00,07:49:00,00:00:00,07:49:00,07:02:17,100.0,98.1,07:04:07,05:33:59,03:46:56,02:31:57,62.0,68.6,74.4,80.4,61.0,63.0,82,63
2022-03-08T21:59:59+09:00,2022-03-08 00:30:00,2022-03-08 08:40:00,08:10:00,00:17:00,07:53:00,06:36:00,96.5,97.9,06:34:03,05:11:37,03:24:58,02:23:15,62.9,67.4,79.2,78.7,61.0,62.3,49,61
2022-03-09T21:59:59+09:00,2022-03-09 01:44:00,2022-03-09 08:53:00,07:09:00,00:00:00,07:09:00,06:40:34,100.0,98.6,06:43:44,05:31:39,04:51:06,02:36:28,63.2,66.3,78.9,78.6,57.0,60.4,60,61
2022-03-10T21:59:59+09:00,2022-03-10 01:15:00,2022-03-10 09:26:00,08:11:00,00:00:00,08:11:00,06:51:51,100.0,99.2,06:58:19,05:45:06,03:43:11,02:48:44,62.7,65.3,76.8,77.7,59.0,60.0,59,57
2022-03-11T21:59:59+09:00,2022-03-10 23:01:00,2022-03-11 06:46:00,07:45:00,00:00:00,07:45:00,06:54:42,100.0,99.5,06:33:28,05:56:39,03:21:30,03:02:11,62.2,64.4,77.3,77.3,59.0,59.4,45,56
2022-03-12T21:59:59+09:00,2022-03-11 23:40:00,2022-03-12 08:31:00,08:51:00,00:05:00,08:46:00,07:04:08,99.1,99.4,07:51:17,06:12:49,03:52:04,03:26:34,64.4,63.5,79.3,77.5,64.0,60.3,45,52
2022-03-13T21:59:59+09:00,2022-03-13 01:18:00,2022-03-13 10:15:00,08:57:00,00:00:00,08:57:00,08:04:17,100.0,99.4,08:02:07,07:06:44,04:20:50,03:54:22,64.6,63.2,77.9,77.7,62.0,60.4,48,55
2022-03-14T21:59:59+09:00,2022-03-14 00:00:00,2022-03-14 06:27:00,06:27:00,00:00:00,06:27:00,07:52:34,100.0,99.4,05:54:49,06:56:50,03:52:12,03:55:07,63.5,63.4,79.9,78.5,61.0,60.4,61,52
2022-03-15T21:59:59+09:00,2022-03-15 00:14:00,2022-03-15 06:31:00,06:17:00,00:01:00,06:16:00,07:38:42,99.7,99.8,05:52:53,06:50:57,03:23:40,03:54:56,63.6,63.5,78.2,78.3,60.0,60.3,64,55
2022-03-16T21:59:59+09:00,2022-03-16 00:01:00,2022-03-16 06:31:00,06:30:00,00:00:00,06:30:00,07:33:08,100.0,99.8,06:00:27,06:44:46,03:07:12,03:40:05,64.0,63.6,82.5,78.8,65.0,61.4,51,53
2022-03-17T21:59:59+09:00,2022-03-16 22:34:00,2022-03-17 08:00:00,09:26:00,00:00:00,09:26:00,07:43:51,100.0,99.8,09:01:34,07:02:22,05:36:32,03:56:17,63.4,63.7,76.9,78.9,68.0,62.7,93,58
2022-03-18T21:59:59+09:00,2022-03-18 00:29:00,2022-03-18 07:04:00,06:35:00,00:09:00,06:26:00,07:32:34,97.7,99.5,05:46:24,06:55:39,03:05:17,03:53:58,63.0,63.8,78.7,79.1,57.7,62.5,55,60
2022-03-19T21:59:59+09:00,2022-03-19 01:27:00,2022-03-19 09:56:00,08:29:00,00:06:00,08:23:00,07:29:17,98.8,99.5,07:40:12,06:54:04,04:58:39,04:03:28,59.9,63.1,80.0,79.2,55.0,61.2,80,65
2022-03-20T21:59:59+09:00,2022-03-20 02:40:00,2022-03-20 10:23:00,07:43:00,00:00:00,07:43:00,07:18:42,100.0,99.5,07:11:16,06:46:48,04:37:48,04:05:54,60.0,62.5,78.3,79.2,59.0,60.8,51,65
2022-03-21T21:59:59+09:00,2022-03-21 00:02:00,2022-03-21 08:16:00,08:14:00,00:00:00,08:14:00,07:34:00,100.0,99.5,07:25:13,06:59:43,04:29:27,04:11:13,59.3,61.9,73.3,78.3,57.0,60.2,49,63
2022-03-22T21:59:59+09:00,2022-03-21 23:29:00,2022-03-22 06:34:00,07:05:00,00:12:00,06:53:00,07:39:17,97.2,99.1,06:11:12,07:02:20,03:49:27,04:14:54,61.7,61.6,78.1,78.3,57.0,59.8,101,69
2022-03-23T21:59:59+09:00,2022-03-23 00:14:00,2022-03-23 08:34:00,08:20:00,00:00:00,08:20:00,07:55:00,100.0,99.1,06:46:12,07:08:52,02:46:40,04:11:58,62.8,61.4,78.1,77.6,61.0,59.2,49,68
2022-03-24T21:59:59+09:00,2022-03-24 00:25:00,2022-03-24 06:27:00,06:02:00,00:00:00,06:02:00,07:25:51,100.0,99.1,05:16:07,06:36:40,03:01:00,03:49:45,62.2,61.3,76.1,77.5,53.0,57.1,57,63
2022-03-25T21:59:59+09:00,2022-03-25 00:15:00,2022-03-25 08:13:00,07:58:00,00:17:00,07:41:00,07:36:34,96.4,98.9,06:57:38,06:46:50,03:42:33,03:55:04,67.1,61.9,80.2,77.7,96.0,62.6,50,62
2022-03-26T21:59:59+09:00,2022-03-26 02:17:00,2022-03-26 10:02:00,07:45:00,00:00:00,07:45:00,07:31:08,100.0,99.1,06:34:47,06:37:29,03:21:30,03:41:12,62.6,62.2,78.1,77.5,60.0,63.3,50,58
2022-03-27T21:59:59+09:00,2022-03-27 02:35:00,2022-03-27 12:14:00,09:39:00,00:46:00,08:53:00,07:41:08,92.1,98.0,07:45:12,06:42:20,03:46:07,03:33:49,61.3,62.4,83.6,78.2,96.0,68.6,131,70
2022-03-28T21:59:59+09:00,2022-03-28 00:59:00,2022-03-28 09:02:00,08:03:00,00:01:00,08:02:00,07:39:25,99.8,97.9,06:46:07,06:36:45,04:08:46,03:30:51,62.0,62.8,73.2,78.2,60.0,69.0,53,70
2022-03-29T21:59:59+09:00,2022-03-29 01:33:00,2022-03-29 08:24:00,06:51:00,00:11:00,06:40:00,07:37:34,97.3,97.9,05:32:03,06:31:09,02:40:00,03:20:56,62.5,62.9,76.0,77.9,63.0,69.9,60,64
2022-03-30T21:59:59+09:00,2022-03-30 00:48:00,2022-03-30 07:47:00,06:59:00,00:00:00,06:59:00,07:26:00,100.0,97.9,05:49:49,06:23:06,03:37:16,03:28:10,63.1,63.0,78.0,77.9,60.0,69.7,93,71
2022-03-31T21:59:59+09:00,2022-03-31 01:15:00,2022-03-31 06:34:00,05:19:00,00:00:00,05:19:00,07:19:51,100.0,97.9,05:07:07,06:21:49,03:32:40,03:32:41,62.0,63.0,74.8,77.7,59.0,70.6,39,68
2022-04-01T21:59:59+09:00,2022-04-01 01:15:00,2022-04-01 08:45:00,07:30:00,00:00:00,07:30:00,07:18:17,100.0,98.5,06:25:30,06:17:14,02:45:00,03:24:28,64.0,62.5,74.2,76.8,60.0,65.4,62,70
2022-04-02T21:59:59+09:00,2022-04-02 01:18:00,2022-04-02 07:13:00,05:55:00,00:19:00,05:36:00,06:59:51,94.6,97.7,04:49:37,06:02:12,02:24:00,03:16:15,62.2,62.4,73.3,76.1,58.0,65.1,77,73
2022-04-03T21:59:59+09:00,2022-04-02 23:36:00,2022-04-03 10:42:00,11:06:00,01:45:00,09:21:00,07:03:51,84.2,96.6,08:08:06,06:05:29,03:32:16,03:14:16,64.8,62.9,77.2,75.2,64.0,60.6,73,65
2022-04-04T21:59:59+09:00,2022-04-04 00:20:00,2022-04-04 07:51:00,07:31:00,00:00:00,07:31:00,06:59:25,100.0,96.6,06:10:26,06:00:23,02:30:20,03:00:13,60.6,62.7,77.0,75.8,60.0,60.6,97,71
2022-04-05T21:59:59+09:00,2022-04-05 00:42:00,2022-04-05 08:00:00,07:18:00,00:50:00,06:28:00,06:57:42,88.6,95.4,05:03:28,05:56:18,00:29:51,02:41:37,72.2,64.1,76.4,75.8,67.0,61.1,27,67
2022-04-06T21:59:59+09:00,2022-04-06 01:15:00,2022-04-06 06:53:00,05:38:00,00:01:00,05:37:00,06:46:00,99.7,95.3,04:20:54,05:43:36,00:32:06,02:15:10,71.8,65.4,85.3,76.9,64.0,61.7,32,58
2022-04-07T21:59:59+09:00,2022-04-07 00:59:00,2022-04-07 03:56:00,02:57:00,00:07:00,02:50:00,06:24:42,96.0,94.7,02:26:41,05:20:40,01:42:00,01:59:21,71.8,66.8,76.4,77.1,69.0,63.1,23,56
2022-04-08T21:59:59+09:00,2022-04-08 00:27:00,2022-04-08 10:20:00,09:53:00,02:38:00,07:15:00,06:22:34,73.4,90.9,05:48:26,05:15:23,00:48:20,01:42:41,70.2,67.6,81.1,78.1,57.0,62.7,112,63
2022-04-09T21:59:59+09:00,2022-04-09 01:13:00,2022-04-09 11:00:00,09:47:00,00:00:00,09:47:00,06:58:25,100.0,91.7,08:27:36,05:46:31,03:15:40,01:50:04,70.8,68.9,81.5,79.3,65.0,63.7,70,62
2022-04-10T21:59:59+09:00,2022-04-10 02:45:00,2022-04-10 09:32:00,06:47:00,00:00:00,06:47:00,06:36:25,100.0,94.0,06:10:53,05:29:46,03:31:02,01:49:54,64.6,68.8,,,61.0,63.3,93,65
2022-04-12T21:59:59+09:00,2022-04-12 00:07:00,2022-04-12 08:30:00,08:23:00,00:04:00,08:19:00,06:43:17,99.2,93.8,07:32:12,05:41:27,04:17:04,02:05:09,62.3,69.1,77.0,80.2,55.0,62.6,74,62
2022-04-13T21:59:59+09:00,2022-04-13 02:16:00,2022-04-13 08:56:00,06:40:00,00:00:00,06:40:00,06:45:00,100.0,95.5,05:21:01,05:43:58,02:42:58,02:24:10,62.5,67.7,77.9,80.4,62.0,61.9,70,68
2022-04-14T21:59:59+09:00,2022-04-14 01:13:00,2022-04-14 08:24:00,07:11:00,00:01:00,07:10:00,06:58:17,99.8,95.5,06:09:16,05:59:26,03:58:53,02:53:42,61.7,66.3,76.8,79.2,62.0,61.6,71,73
2022-04-15T21:59:59+09:00,2022-04-15 02:07:00,2022-04-15 08:42:00,06:35:00,00:01:00,06:34:00,07:30:17,99.7,96.0,05:25:37,06:25:00,03:09:07,03:06:09,65.2,65.3,78.1,79.4,54.0,59.4,88,83
2022-04-16T21:59:59+09:00,2022-04-16 01:58:00,2022-04-16 11:00:00,09:02:00,00:00:00,09:02:00,07:45:34,100.0,99.8,08:02:15,06:44:07,01:30:20,03:12:09,63.7,64.4,79.3,79.2,,,,
2022-04-17T21:59:59+09:00,2022-04-17 04:15:00,2022-04-17 12:18:00,08:03:00,00:00:00,08:03:00,07:30:42,100.0,99.8,06:59:40,06:31:33,03:01:08,03:10:04,60.2,62.9,73.7,78.0,57.0,59.4,76,77
2022-04-18T21:59:59+09:00,2022-04-18 01:42:00,2022-04-18 09:29:00,07:47:00,00:12:00,07:35:00,07:37:34,97.4,99.5,06:05:48,06:30:50,03:25:29,03:09:17,60.3,62.3,77.2,77.2,60.0,58.7,84,79
2022-04-19T21:59:59+09:00,2022-04-19 01:36:00,2022-04-19 07:31:00,05:55:00,00:00:00,05:55:00,07:17:00,100.0,99.6,05:05:16,06:09:50,03:20:39,03:01:13,60.8,62.1,76.2,77.0,53.0,57.6,32,71
2022-04-20T21:59:59+09:00,2022-04-20 02:19:00,2022-04-20 08:15:00,05:56:00,00:04:00,05:52:00,07:10:08,98.9,99.4,04:56:27,06:06:20,01:52:00,02:53:56,60.9,61.8,77.2,76.9,58.0,58.0,39,66
2022-04-21T21:59:59+09:00,2022-04-21 01:10:00,2022-04-21 08:07:00,06:57:00,00:03:00,06:54:00,07:07:51,99.3,99.3,05:34:23,06:01:21,02:39:14,02:42:33,59.7,61.5,75.5,76.7,60.0,57.7,54,64
2022-04-22T21:59:59+09:00,2022-04-22 01:14:00,2022-04-22 09:00:00,07:46:00,00:23:00,07:23:00,07:14:51,95.1,98.7,06:26:14,06:10:00,04:04:25,02:50:27,63.8,61.3,81.3,77.2,67.0,58.4,45,60
2022-04-23T21:59:59+09:00,2022-04-23 03:46:00,2022-04-23 10:23:00,06:37:00,00:01:00,06:36:00,06:54:00,99.7,98.6,05:45:11,05:50:26,03:25:55,03:06:58,64.3,61.4,,,66.0,60.1,124,65
2022-04-24T21:59:59+09:00,2022-04-24 01:45:00,2022-04-24 15:45:00,14:00:00,00:00:00,14:00:00,07:45:00,100.0,98.6,,,,,,,95.6,79.5,136.0,71.4,,
2022-04-25T21:59:59+09:00,2022-04-25 00:00:00,2022-04-25 07:00:00,07:00:00,00:00:00,07:00:00,07:40:00,100.0,99.0,06:11:50,05:43:36,03:15:00,03:08:57,60.9,61.5,71.0,79.1,55.0,70.7,40,60
2022-04-26T21:59:59+09:00,2022-04-25 23:57:00,2022-04-26 08:00:00,08:34:00,00:00:00,08:34:00,08:02:42,100.0,99.0,06:53:46,05:50:27,04:08:49,03:15:08,62.3,61.8,85.0,80.3,62.0,72.0,35,53
2022-04-27T21:59:59+09:00,2022-04-27 00:56:00,2022-04-27 05:45:00,05:08:00,00:00:00,05:08:00,07:56:25,100.0,99.2,04:19:41,05:43:56,02:38:57,03:09:11,70.4,63.2,,,67.0,73.3,29,52
2022-04-30T21:59:59+09:00,2022-04-29 22:00:00,2022-04-30 01:45:00,03:45:00,00:00:00,03:45:00,07:29:25,100.0,99.3,,,,,,,,,,,,
2022-05-03T21:59:59+09:00,2022-05-02 23:00:00,2022-05-03 04:30:00,05:50:00,02:40:00,03:10:00,06:53:17,51.5,93.0,01:55:28,05:18:05,01:17:16,03:04:13,69.9,64.5,83.4,82.2,70.0,74.7,29,51
2022-05-04T21:59:59+09:00,2022-05-04 22:53:00,2022-05-04 23:15:00,00:22:00,00:00:00,00:22:00,05:59:51,100.0,93.1,00:01:02,04:30:27,,,76.4,66.9,83.4,83.3,67.0,74.7,55,51
2022-05-05T21:59:59+09:00,2022-05-05 03:32:00,2022-05-05 09:33:00,06:37:00,00:00:00,06:37:00,04:56:34,100.0,93.1,05:59:08,04:26:35,04:45:48,03:22:18,64.0,66.9,,,85.0,77.4,56,52
2022-05-07T21:59:59+09:00,2022-05-06 23:15:00,2022-05-07 08:00:00,08:45:00,00:00:00,08:45:00,05:11:34,100.0,93.1,,,,,,,,,,,,
2022-05-09T21:59:59+09:00,2022-05-09 01:06:00,2022-05-09 08:45:00,07:39:00,00:00:00,07:39:00,05:03:42,100.0,93.1,07:01:17,04:37:27,05:10:56,03:31:48,60.3,66.3,80.8,80.8,61.0,66.7,101,49
2022-05-10T21:59:59+09:00,2022-05-09 23:15:00,2022-05-10 07:15:00,09:48:59,00:54:00,08:54:59,05:36:08,94.2,92.2,06:59:07,04:44:13,05:08:01,03:46:23,58.2,65.9,77.7,81.8,51.0,66.1,89,56
2022-05-11T21:59:59+09:00,2022-05-10 22:16:00,2022-05-11 13:31:00,15:15:00,03:25:00,11:50:00,06:45:25,77.6,89.0,11:03:34,05:19:54,09:07:18,04:36:43,56.6,65.1,85.1,81.8,72.0,67.6,81,63
2022-05-12T21:59:59+09:00,2022-05-12 00:00:00,2022-05-12 09:19:00,09:19:00,00:00:00,09:19:00,07:38:08,100.0,96.0,08:30:34,05:55:44,05:32:23,04:48:39,59.7,63.6,80.4,81.4,56.0,66.0,70,69
2022-05-13T21:59:59+09:00,2022-05-12 23:26:00,2022-05-13 07:30:00,08:04:00,02:25:00,05:39:00,08:23:25,70.0,91.7,04:14:39,06:15:37,02:42:43,04:49:12,62.5,62.5,75.9,80.3,54.0,63.7,90,77
2022-05-14T21:59:59+09:00,2022-05-14 02:07:00,2022-05-14 12:16:00,10:09:00,00:21:00,09:48:00,08:50:42,96.6,91.2,09:10:04,07:34:03,06:36:54,05:34:51,60.4,60.3,82.5,80.2,62.0,63.0,49,77
2022-05-15T21:59:59+09:00,2022-05-14 23:40:00,2022-05-15 02:02:00,02:22:00,01:08:00,01:14:00,07:46:17,52.1,84.4,00:27:18,06:46:39,,,69.3,61.0,,,63.0,59.9,38,74
2022-05-17T21:59:59+09:00,2022-05-16 22:00:00,2022-05-17 01:00:00,03:00:00,00:00:00,03:00:00,07:06:25,100.0,84.4,,,,,,,83.3,80.8,,,37,65
2022-05-18T21:59:59+09:00,2022-05-17 23:27:00,2022-05-18 08:45:00,09:18:00,01:44:00,07:34:00,06:54:51,81.4,82.5,06:36:51,06:43:10,04:57:56,05:36:35,66.0,61.8,87.3,81.7,65.0,60.4,68,62
2022-05-19T21:59:59+09:00,2022-05-18 23:30:00,2022-05-19 02:00:00,02:30:00,00:00:00,02:30:00,05:34:51,100.0,85.7,01:41:28,05:57:47,01:00:00,05:00:45,75.9,64.3,,,68.0,62.9,31,55
2022-05-20T21:59:59+09:00,2022-05-19 22:00:00,2022-05-20 09:00:00,16:29:59,01:45:00,14:44:59,06:21:25,100.0,85.7,,,,,,,89.7,83.4,92.0,65.7,,
2022-05-21T21:59:59+09:00,2022-05-21 02:49:00,2022-05-21 13:00:00,10:11:00,00:19:00,09:52:00,06:57:34,96.9,89.6,09:07:41,05:41:14,07:20:12,05:19:38,62.6,65.2,79.8,82.7,66.0,67.1,66,54
2022-05-22T21:59:59+09:00,2022-05-22 01:30:00,2022-05-22 03:00:00,02:16:00,00:00:00,02:16:00,05:52:59,100.0,90.1,01:03:10,04:37:19,,,72.3,67.0,88.3,83.8,68.0,69.1,,
2022-05-23T21:59:59+09:00,2022-05-22 23:43:00,2022-05-23 07:45:00,09:20:00,00:24:00,08:56:00,06:58:59,100.0,96.9,07:15:52,05:03:12,05:06:44,04:45:16,60.0,66.6,86.9,85.4,61.0,69.0,94,55
2022-05-24T21:59:59+09:00,2022-05-24 00:01:00,2022-05-24 08:30:00,08:29:00,00:00:00,08:29:00,07:45:59,100.0,96.9,07:57:16,04:52:48,05:44:19,04:46:58,59.0,66.4,85.9,85.9,71.0,70.1,67,58
2022-05-25T21:59:59+09:00,2022-05-25 00:30:00,2022-05-25 07:45:00,07:15:00,00:00:00,07:15:00,07:43:17,100.0,99.6,07:03:27,05:49:23,05:30:00,05:10:52,60.1,65.1,84.7,86.1,74.0,71.4,69,62
2022-05-26T21:59:59+09:00,2022-05-25 23:38:00,2022-05-26 11:30:00,11:52:00,03:22:00,08:30:00,08:34:42,71.6,95.5,06:18:51,05:46:49,04:15:00,04:50:35,64.9,65.0,84.0,85.6,64.0,70.9,45,63
2022-05-27T21:59:59+09:00,2022-05-27 00:15:00,2022-05-27 08:15:00,08:34:00,00:00:00,08:34:00,07:41:42,100.0,95.5,07:50:17,06:39:30,06:00:00,04:59:27,63.4,63.2,80.3,84.3,65.0,67.0,66,63
2022-05-28T21:59:59+09:00,2022-05-28 02:11:00,2022-05-28 09:00:00,06:49:00,01:00:00,05:49:00,07:07:00,85.3,93.9,05:50:08,06:11:17,05:05:22,05:34:31,62.2,63.1,82.8,84.7,64.0,66.7,54,66
2022-05-29T21:59:59+09:00,2022-05-29 02:50:00,2022-05-29 10:45:00,07:55:00,00:00:00,07:55:00,07:55:25,100.0,93.9,06:55:10,07:01:34,,,81.4,64.4,90.0,84.9,78.0,68.1,23,60
2022-05-30T21:59:59+09:00,2022-05-29 22:31:00,2022-05-30 02:00:00,04:00:00,00:00:00,04:00:00,07:13:08,100.0,93.9,03:57:22,06:33:13,03:14:39,04:59:26,66.7,65.4,78.5,83.7,63.0,68.4,40,52
2022-05-31T21:59:59+09:00,2022-05-30 22:45:00,2022-05-31 07:12:00,08:27:00,00:00:00,08:27:00,07:12:51,100.0,93.9,07:51:44,06:32:25,04:43:19,04:56:05,64.2,66.1,87.1,83.9,58.0,66.6,68,52
2022-06-01T21:59:59+09:00,2022-06-01 00:00:00,2022-06-01 09:30:00,09:30:00,01:19:00,08:11:00,07:20:51,86.1,91.9,06:35:51,06:28:29,04:05:30,04:41:58,69.1,67.4,86.5,84.2,73.0,66.4,48,49
2022-06-02T21:59:59+09:00,2022-06-01 22:00:00,2022-06-02 03:30:00,05:30:00,00:40:00,04:50:00,06:49:25,87.9,94.2,04:55:06,06:16:31,04:21:00,04:32:07,63.2,67.2,,,62.0,66.1,41,49
2022-06-11T21:59:59+09:00,2022-06-11 00:53:00,2022-06-11 14:15:00,13:22:00,03:00:00,10:22:00,07:04:51,77.6,91.0,09:30:36,06:30:51,05:03:25,04:39:02,65.4,67.5,80.0,82.8,59.0,65.3,68,49
2022-06-12T21:59:59+09:00,2022-06-11 22:54:00,2022-06-12 07:45:00,08:51:00,03:01:00,05:50:00,07:05:00,65.9,88.2,04:54:26,06:22:53,03:38:45,04:18:51,63.9,67.7,,,59.0,64.6,44,48
2022-06-13T21:59:59+09:00,2022-06-12 22:00:00,2022-06-13 18:00:00,20:00:00,03:45:00,16:15:00,08:16:25,81.2,85.5,,,,,,,77.6,82.1,,,,
2022-06-14T21:59:59+09:00,2022-06-14 00:52:00,2022-06-14 02:15:00,01:23:00,00:00:00,01:23:00,07:54:00,100.0,85.5,01:09:36,05:33:32,00:55:20,03:43:08,62.3,65.0,,,60.0,62.0,43,50
2022-06-16T21:59:59+09:00,2022-06-16 01:08:00,2022-06-16 10:15:00,11:40:00,01:11:00,10:29:00,08:11:25,88.1,83.8,08:33:45,06:13:01,04:24:38,03:53:08,64.8,64.7,77.4,79.8,73.0,63.4,79,56
2022-06-17T21:59:59+09:00,2022-06-17 00:29:00,2022-06-17 14:01:00,13:32:00,03:44:00,09:48:00,08:25:17,72.4,81.9,07:45:12,06:12:05,05:44:12,04:01:50,62.6,64.5,79.0,78.6,77.0,66.1,105,61
2022-06-18T21:59:59+09:00,2022-06-18 01:11:00,2022-06-18 13:30:00,14:13:00,03:27:00,10:46:00,09:16:08,72.0,79.6,08:46:05,06:30:41,05:01:57,04:09:53,59.9,63.1,,,75.0,66.4,77,65
2022-06-19T21:59:59+09:00,2022-06-18 23:15:00,2022-06-19 14:30:00,18:15:00,00:30:00,17:45:00,10:19:25,100.0,82.8,,,,,,,75.9,77.1,82.0,69.3,32,64
2022-06-20T21:59:59+09:00,2022-06-19 23:06:00,2022-06-20 10:35:00,11:29:00,01:54:00,09:35:00,10:51:34,83.5,85.3,08:10:11,06:58:33,05:48:02,04:22:19,58.8,62.5,,,66.0,70.3,49,61